id,has_anomaly,primary_start_idx,primary_end_idx,primary_anomaly_type,all_spans
2063,0,-1,-1,none,
2064,0,-1,-1,none,
2065,0,-1,-1,none,
2066,0,-1,-1,none,
2067,0,-1,-1,none,
2068,0,-1,-1,none,
2069,0,-1,-1,none,
2070,0,-1,-1,none,
2071,0,-1,-1,none,
2072,0,-1,-1,none,
2073,0,-1,-1,none,
2074,0,-1,-1,none,
2075,0,-1,-1,none,
2076,0,-1,-1,none,
2077,0,-1,-1,none,
2078,0,-1,-1,none,
2079,0,-1,-1,none,
2080,0,-1,-1,none,
2081,0,-1,-1,none,
2082,0,-1,-1,none,
2083,0,-1,-1,none,
2084,0,-1,-1,none,
2085,0,-1,-1,none,
2086,0,-1,-1,none,
2087,0,-1,-1,none,
2088,0,-1,-1,none,
2089,0,-1,-1,none,
2090,0,-1,-1,none,
2091,0,-1,-1,none,
2092,0,-1,-1,none,
2093,0,-1,-1,none,
2094,0,-1,-1,none,
2095,0,-1,-1,none,
2096,0,-1,-1,none,
2097,0,-1,-1,none,
2098,0,-1,-1,none,
2099,0,-1,-1,none,
2100,0,-1,-1,none,
2101,0,-1,-1,none,
2102,0,-1,-1,none,
2103,0,-1,-1,none,
2104,0,-1,-1,none,
2105,0,-1,-1,none,
2106,0,-1,-1,none,
2107,0,-1,-1,none,
2108,0,-1,-1,none,
2109,0,-1,-1,none,
2110,0,-1,-1,none,
2111,0,-1,-1,none,
2112,0,-1,-1,none,
2113,0,-1,-1,none,
2114,0,-1,-1,none,
2115,0,-1,-1,none,
2116,0,-1,-1,none,
2117,0,-1,-1,none,
2118,0,-1,-1,none,
2119,0,-1,-1,none,
2120,0,-1,-1,none,
2121,0,-1,-1,none,
2122,0,-1,-1,none,
2123,0,-1,-1,none,
2124,0,-1,-1,none,
2125,0,-1,-1,none,
2126,0,-1,-1,none,
2127,0,-1,-1,none,
2128,0,-1,-1,none,
2129,0,-1,-1,none,
2130,0,-1,-1,none,
2131,0,-1,-1,none,
2132,0,-1,-1,none,
2133,0,-1,-1,none,
2134,0,-1,-1,none,
2135,0,-1,-1,none,
2136,0,-1,-1,none,
2137,0,-1,-1,none,
2138,0,-1,-1,none,
2139,0,-1,-1,none,
2140,0,-1,-1,none,
2141,0,-1,-1,none,
2142,0,-1,-1,none,
2143,0,-1,-1,none,
2144,0,-1,-1,none,
2145,0,-1,-1,none,
2146,0,-1,-1,none,
2147,0,-1,-1,none,
2148,0,-1,-1,none,
2149,0,-1,-1,none,
2150,0,-1,-1,none,
2151,0,-1,-1,none,
2152,0,-1,-1,none,
2153,0,-1,-1,none,
2154,0,-1,-1,none,
2155,0,-1,-1,none,
2156,0,-1,-1,none,
2157,0,-1,-1,none,
2158,0,-1,-1,none,
2159,0,-1,-1,none,
2160,0,-1,-1,none,
2161,0,-1,-1,none,
2162,0,-1,-1,none,
2163,0,-1,-1,none,
2164,0,-1,-1,none,
2165,0,-1,-1,none,
2166,0,-1,-1,none,
2167,0,-1,-1,none,
2168,0,-1,-1,none,
2169,0,-1,-1,none,
2170,0,-1,-1,none,
2171,0,-1,-1,none,
2172,0,-1,-1,none,
2173,0,-1,-1,none,
2174,0,-1,-1,none,
2175,0,-1,-1,none,
2176,0,-1,-1,none,
2177,0,-1,-1,none,
2178,0,-1,-1,none,
2179,0,-1,-1,none,
2180,0,-1,-1,none,
2181,0,-1,-1,none,
2182,0,-1,-1,none,
2183,0,-1,-1,none,
2184,0,-1,-1,none,
2185,0,-1,-1,none,
2186,0,-1,-1,none,
2187,0,-1,-1,none,
2188,0,-1,-1,none,
2189,0,-1,-1,none,
2190,0,-1,-1,none,
2191,0,-1,-1,none,
2192,0,-1,-1,none,
2193,0,-1,-1,none,
2194,0,-1,-1,none,
2195,0,-1,-1,none,
2196,0,-1,-1,none,
2197,0,-1,-1,none,
2198,0,-1,-1,none,
2199,0,-1,-1,none,
2200,0,-1,-1,none,
2201,0,-1,-1,none,
2202,0,-1,-1,none,
2203,0,-1,-1,none,
2204,0,-1,-1,none,
2205,0,-1,-1,none,
2206,0,-1,-1,none,
2207,0,-1,-1,none,
2208,0,-1,-1,none,
2209,0,-1,-1,none,
2210,0,-1,-1,none,
2211,0,-1,-1,none,
2212,0,-1,-1,none,
2213,0,-1,-1,none,
2214,0,-1,-1,none,
2215,0,-1,-1,none,
2216,0,-1,-1,none,
2217,0,-1,-1,none,
2218,0,-1,-1,none,
2219,0,-1,-1,none,
2220,0,-1,-1,none,
2221,0,-1,-1,none,
2222,0,-1,-1,none,
2223,0,-1,-1,none,
2224,0,-1,-1,none,
2225,0,-1,-1,none,
2226,0,-1,-1,none,
2227,0,-1,-1,none,
2228,0,-1,-1,none,
2229,0,-1,-1,none,
2230,0,-1,-1,none,
2231,0,-1,-1,none,
2232,0,-1,-1,none,
2233,0,-1,-1,none,
2234,0,-1,-1,none,
2235,0,-1,-1,none,
2236,0,-1,-1,none,
2237,0,-1,-1,none,
2238,0,-1,-1,none,
2239,0,-1,-1,none,
2240,0,-1,-1,none,
2241,0,-1,-1,none,
2242,0,-1,-1,none,
2243,0,-1,-1,none,
2244,0,-1,-1,none,
2245,0,-1,-1,none,
2246,0,-1,-1,none,
2247,0,-1,-1,none,
2248,0,-1,-1,none,
2249,0,-1,-1,none,
2250,0,-1,-1,none,
2251,0,-1,-1,none,
2252,0,-1,-1,none,
2253,0,-1,-1,none,
2254,0,-1,-1,none,
2255,0,-1,-1,none,
2256,0,-1,-1,none,
2257,0,-1,-1,none,
2258,0,-1,-1,none,
2259,0,-1,-1,none,
2260,0,-1,-1,none,
2261,0,-1,-1,none,
2262,0,-1,-1,none,
2263,0,-1,-1,none,
2264,0,-1,-1,none,
2265,0,-1,-1,none,
2266,0,-1,-1,none,
2267,0,-1,-1,none,
2268,0,-1,-1,none,
2269,0,-1,-1,none,
2270,0,-1,-1,none,
2271,0,-1,-1,none,
2272,0,-1,-1,none,
2273,0,-1,-1,none,
2274,0,-1,-1,none,
2275,0,-1,-1,none,
2276,0,-1,-1,none,
2277,0,-1,-1,none,
2278,0,-1,-1,none,
2279,0,-1,-1,none,
2280,0,-1,-1,none,
2281,0,-1,-1,none,
2282,0,-1,-1,none,
2283,0,-1,-1,none,
2284,0,-1,-1,none,
2285,0,-1,-1,none,
2286,0,-1,-1,none,
2287,0,-1,-1,none,
2288,0,-1,-1,none,
2289,0,-1,-1,none,
2290,0,-1,-1,none,
2291,0,-1,-1,none,
2292,0,-1,-1,none,
2293,0,-1,-1,none,
2294,0,-1,-1,none,
2295,0,-1,-1,none,
2296,0,-1,-1,none,
2297,0,-1,-1,none,
2298,0,-1,-1,none,
2299,0,-1,-1,none,
2300,0,-1,-1,none,
2301,0,-1,-1,none,
2302,0,-1,-1,none,
2303,0,-1,-1,none,
2304,0,-1,-1,none,
2305,0,-1,-1,none,
2306,0,-1,-1,none,
2307,0,-1,-1,none,
2308,0,-1,-1,none,
2309,0,-1,-1,none,
2310,0,-1,-1,none,
2311,0,-1,-1,none,
2312,0,-1,-1,none,
2313,0,-1,-1,none,
2314,0,-1,-1,none,
2315,0,-1,-1,none,
2316,0,-1,-1,none,
2317,0,-1,-1,none,
2318,0,-1,-1,none,
2319,0,-1,-1,none,
2320,0,-1,-1,none,
2321,0,-1,-1,none,
2322,0,-1,-1,none,
2323,0,-1,-1,none,
2324,0,-1,-1,none,
2325,0,-1,-1,none,
2326,0,-1,-1,none,
2327,0,-1,-1,none,
2328,0,-1,-1,none,
2329,0,-1,-1,none,
2330,0,-1,-1,none,
2331,0,-1,-1,none,
2332,0,-1,-1,none,
2333,0,-1,-1,none,
2334,0,-1,-1,none,
2335,0,-1,-1,none,
2336,0,-1,-1,none,
2337,0,-1,-1,none,
2338,0,-1,-1,none,
2339,0,-1,-1,none,
2340,0,-1,-1,none,
2341,0,-1,-1,none,
2342,0,-1,-1,none,
2343,0,-1,-1,none,
2344,0,-1,-1,none,
2345,0,-1,-1,none,
2346,0,-1,-1,none,
2347,0,-1,-1,none,
2348,0,-1,-1,none,
2349,0,-1,-1,none,
2350,0,-1,-1,none,
2351,0,-1,-1,none,
2352,0,-1,-1,none,
2353,0,-1,-1,none,
2354,0,-1,-1,none,
2355,0,-1,-1,none,
2356,0,-1,-1,none,
2357,0,-1,-1,none,
2358,0,-1,-1,none,
2359,0,-1,-1,none,
2360,0,-1,-1,none,
2361,0,-1,-1,none,
2362,0,-1,-1,none,
2363,0,-1,-1,none,
2364,0,-1,-1,none,
2365,0,-1,-1,none,
2366,0,-1,-1,none,
2367,0,-1,-1,none,
2368,0,-1,-1,none,
2369,0,-1,-1,none,
2370,0,-1,-1,none,
2371,0,-1,-1,none,
2372,0,-1,-1,none,
2373,0,-1,-1,none,
2374,0,-1,-1,none,
2375,0,-1,-1,none,
2376,0,-1,-1,none,
2377,0,-1,-1,none,
2378,0,-1,-1,none,
2379,0,-1,-1,none,
2380,0,-1,-1,none,
2381,0,-1,-1,none,
2382,0,-1,-1,none,
2383,0,-1,-1,none,
2384,0,-1,-1,none,
2385,0,-1,-1,none,
2386,0,-1,-1,none,
2387,0,-1,-1,none,
2388,0,-1,-1,none,
2389,0,-1,-1,none,
2390,0,-1,-1,none,
2391,0,-1,-1,none,
2392,0,-1,-1,none,
2393,0,-1,-1,none,
2394,0,-1,-1,none,
2395,0,-1,-1,none,
2396,0,-1,-1,none,
2397,0,-1,-1,none,
2398,0,-1,-1,none,
2399,0,-1,-1,none,
2400,0,-1,-1,none,
2401,0,-1,-1,none,
2402,0,-1,-1,none,
2403,0,-1,-1,none,
2404,0,-1,-1,none,
2405,0,-1,-1,none,
2406,0,-1,-1,none,
2407,0,-1,-1,none,
2408,0,-1,-1,none,
2409,0,-1,-1,none,
2410,0,-1,-1,none,
2411,0,-1,-1,none,
2412,0,-1,-1,none,
2413,0,-1,-1,none,
2414,0,-1,-1,none,
2415,0,-1,-1,none,
2416,0,-1,-1,none,
2417,0,-1,-1,none,
2418,0,-1,-1,none,
2419,0,-1,-1,none,
2420,0,-1,-1,none,
2421,0,-1,-1,none,
2422,0,-1,-1,none,
2423,0,-1,-1,none,
2424,0,-1,-1,none,
2425,0,-1,-1,none,
2426,0,-1,-1,none,
2427,0,-1,-1,none,
2428,0,-1,-1,none,
2429,0,-1,-1,none,
2430,0,-1,-1,none,
2431,0,-1,-1,none,
2432,0,-1,-1,none,
2433,0,-1,-1,none,
2434,0,-1,-1,none,
2435,0,-1,-1,none,
2436,0,-1,-1,none,
2437,0,-1,-1,none,
2438,0,-1,-1,none,
2439,0,-1,-1,none,
2440,0,-1,-1,none,
2441,0,-1,-1,none,
2442,0,-1,-1,none,
2443,0,-1,-1,none,
2444,0,-1,-1,none,
2445,0,-1,-1,none,
2446,0,-1,-1,none,
2447,0,-1,-1,none,
2448,0,-1,-1,none,
2449,0,-1,-1,none,
2450,0,-1,-1,none,
2451,0,-1,-1,none,
2452,0,-1,-1,none,
2453,0,-1,-1,none,
2454,0,-1,-1,none,
2455,0,-1,-1,none,
2456,0,-1,-1,none,
2457,0,-1,-1,none,
2458,0,-1,-1,none,
2459,0,-1,-1,none,
2460,0,-1,-1,none,
2461,0,-1,-1,none,
2462,0,-1,-1,none,
2463,0,-1,-1,none,
2464,0,-1,-1,none,
2465,0,-1,-1,none,
2466,0,-1,-1,none,
2467,0,-1,-1,none,
2468,0,-1,-1,none,
2469,0,-1,-1,none,
2470,0,-1,-1,none,
2471,0,-1,-1,none,
2472,0,-1,-1,none,
2473,0,-1,-1,none,
2474,0,-1,-1,none,
2475,0,-1,-1,none,
2476,0,-1,-1,none,
2477,0,-1,-1,none,
2478,0,-1,-1,none,
2479,0,-1,-1,none,
2480,0,-1,-1,none,
2481,0,-1,-1,none,
2482,0,-1,-1,none,
2483,0,-1,-1,none,
2484,0,-1,-1,none,
2485,0,-1,-1,none,
2486,0,-1,-1,none,
2487,0,-1,-1,none,
2488,0,-1,-1,none,
2489,0,-1,-1,none,
2490,0,-1,-1,none,
2491,0,-1,-1,none,
2492,0,-1,-1,none,
2493,0,-1,-1,none,
2494,0,-1,-1,none,
2495,0,-1,-1,none,
2496,0,-1,-1,none,
2497,0,-1,-1,none,
2498,0,-1,-1,none,
2499,0,-1,-1,none,
2500,0,-1,-1,none,
2501,0,-1,-1,none,
2502,0,-1,-1,none,
2503,0,-1,-1,none,
2504,0,-1,-1,none,
2505,0,-1,-1,none,
2506,0,-1,-1,none,
2507,0,-1,-1,none,
2508,0,-1,-1,none,
2509,0,-1,-1,none,
2510,0,-1,-1,none,
2511,0,-1,-1,none,
2512,0,-1,-1,none,
2513,0,-1,-1,none,
2514,0,-1,-1,none,
2515,0,-1,-1,none,
2516,0,-1,-1,none,
2517,0,-1,-1,none,
2518,0,-1,-1,none,
2519,0,-1,-1,none,
2520,0,-1,-1,none,
2521,0,-1,-1,none,
2522,0,-1,-1,none,
2523,0,-1,-1,none,
2524,0,-1,-1,none,
2525,0,-1,-1,none,
2526,0,-1,-1,none,
2527,0,-1,-1,none,
2528,0,-1,-1,none,
2529,0,-1,-1,none,
2530,0,-1,-1,none,
2531,0,-1,-1,none,
2532,0,-1,-1,none,
2533,0,-1,-1,none,
2534,0,-1,-1,none,
2535,0,-1,-1,none,
2536,0,-1,-1,none,
2537,0,-1,-1,none,
2538,0,-1,-1,none,
2539,0,-1,-1,none,
2540,0,-1,-1,none,
2541,0,-1,-1,none,
2542,0,-1,-1,none,
2543,0,-1,-1,none,
2544,0,-1,-1,none,
2545,0,-1,-1,none,
2546,0,-1,-1,none,
2547,0,-1,-1,none,
2548,0,-1,-1,none,
2549,0,-1,-1,none,
2550,0,-1,-1,none,
2551,0,-1,-1,none,
2552,0,-1,-1,none,
2553,0,-1,-1,none,
2554,0,-1,-1,none,
2555,0,-1,-1,none,
2556,0,-1,-1,none,
2557,0,-1,-1,none,
2558,0,-1,-1,none,
2559,0,-1,-1,none,
2560,0,-1,-1,none,
2561,0,-1,-1,none,
2562,0,-1,-1,none,
2563,0,-1,-1,none,
2564,0,-1,-1,none,
2565,0,-1,-1,none,
2566,0,-1,-1,none,
2567,0,-1,-1,none,
2568,0,-1,-1,none,
2569,0,-1,-1,none,
2570,0,-1,-1,none,
2571,0,-1,-1,none,
2572,0,-1,-1,none,
2573,0,-1,-1,none,
2574,0,-1,-1,none,
2575,0,-1,-1,none,
2576,0,-1,-1,none,
2577,0,-1,-1,none,
2578,0,-1,-1,none,
2579,0,-1,-1,none,
2580,0,-1,-1,none,
2581,0,-1,-1,none,
2582,0,-1,-1,none,
2583,0,-1,-1,none,
2584,0,-1,-1,none,
2585,0,-1,-1,none,
2586,0,-1,-1,none,
2587,0,-1,-1,none,
2588,0,-1,-1,none,
2589,0,-1,-1,none,
2590,0,-1,-1,none,
2591,0,-1,-1,none,
2592,0,-1,-1,none,
2593,0,-1,-1,none,
2594,0,-1,-1,none,
2595,0,-1,-1,none,
2596,0,-1,-1,none,
2597,0,-1,-1,none,
2598,0,-1,-1,none,
2599,0,-1,-1,none,
2600,0,-1,-1,none,
2601,0,-1,-1,none,
2602,0,-1,-1,none,
2603,0,-1,-1,none,
2604,0,-1,-1,none,
2605,0,-1,-1,none,
2606,0,-1,-1,none,
2607,0,-1,-1,none,
2608,0,-1,-1,none,
2609,0,-1,-1,none,
2610,0,-1,-1,none,
2611,0,-1,-1,none,
2612,0,-1,-1,none,
2613,0,-1,-1,none,
2614,0,-1,-1,none,
2615,0,-1,-1,none,
2616,0,-1,-1,none,
2617,0,-1,-1,none,
2618,0,-1,-1,none,
2619,0,-1,-1,none,
2620,0,-1,-1,none,
2621,0,-1,-1,none,
2622,0,-1,-1,none,
2623,0,-1,-1,none,
2624,0,-1,-1,none,
2625,0,-1,-1,none,
2626,0,-1,-1,none,
2627,0,-1,-1,none,
2628,0,-1,-1,none,
2629,0,-1,-1,none,
2630,0,-1,-1,none,
2631,0,-1,-1,none,
2632,0,-1,-1,none,
2633,0,-1,-1,none,
2634,0,-1,-1,none,
2635,0,-1,-1,none,
2636,0,-1,-1,none,
2637,0,-1,-1,none,
2638,0,-1,-1,none,
2639,0,-1,-1,none,
2640,0,-1,-1,none,
2641,0,-1,-1,none,
2642,0,-1,-1,none,
2643,0,-1,-1,none,
2644,0,-1,-1,none,
2645,0,-1,-1,none,
2646,0,-1,-1,none,
2647,0,-1,-1,none,
2648,0,-1,-1,none,
2649,0,-1,-1,none,
2650,0,-1,-1,none,
2651,0,-1,-1,none,
2652,0,-1,-1,none,
2653,0,-1,-1,none,
2654,0,-1,-1,none,
2655,0,-1,-1,none,
2656,0,-1,-1,none,
2657,0,-1,-1,none,
2658,0,-1,-1,none,
2659,0,-1,-1,none,
2660,0,-1,-1,none,
2661,0,-1,-1,none,
2662,0,-1,-1,none,
2663,0,-1,-1,none,
2664,0,-1,-1,none,
2665,0,-1,-1,none,
2666,0,-1,-1,none,
2667,0,-1,-1,none,
2668,0,-1,-1,none,
2669,0,-1,-1,none,
2670,0,-1,-1,none,
2671,0,-1,-1,none,
2672,0,-1,-1,none,
2673,0,-1,-1,none,
2674,0,-1,-1,none,
2675,0,-1,-1,none,
2676,0,-1,-1,none,
2677,0,-1,-1,none,
2678,0,-1,-1,none,
2679,0,-1,-1,none,
2680,0,-1,-1,none,
2681,0,-1,-1,none,
2682,0,-1,-1,none,
2683,0,-1,-1,none,
2684,0,-1,-1,none,
2685,0,-1,-1,none,
2686,0,-1,-1,none,
2687,0,-1,-1,none,
2688,0,-1,-1,none,
2689,0,-1,-1,none,
2690,0,-1,-1,none,
2691,0,-1,-1,none,
2692,0,-1,-1,none,
2693,0,-1,-1,none,
2694,0,-1,-1,none,
2695,0,-1,-1,none,
2696,0,-1,-1,none,
2697,0,-1,-1,none,
2698,0,-1,-1,none,
2699,0,-1,-1,none,
2700,0,-1,-1,none,
2701,0,-1,-1,none,
2702,0,-1,-1,none,
2703,0,-1,-1,none,
2704,0,-1,-1,none,
2705,0,-1,-1,none,
2706,0,-1,-1,none,
2707,0,-1,-1,none,
2708,0,-1,-1,none,
2709,0,-1,-1,none,
2710,0,-1,-1,none,
2711,0,-1,-1,none,
2712,0,-1,-1,none,
2713,0,-1,-1,none,
2714,0,-1,-1,none,
2715,0,-1,-1,none,
2716,0,-1,-1,none,
2717,0,-1,-1,none,
2718,0,-1,-1,none,
2719,0,-1,-1,none,
2720,0,-1,-1,none,
2721,0,-1,-1,none,
2722,0,-1,-1,none,
2723,0,-1,-1,none,
2724,0,-1,-1,none,
2725,0,-1,-1,none,
2726,0,-1,-1,none,
2727,0,-1,-1,none,
2728,0,-1,-1,none,
2729,0,-1,-1,none,
2730,0,-1,-1,none,
2731,0,-1,-1,none,
2732,0,-1,-1,none,
2733,0,-1,-1,none,
2734,0,-1,-1,none,
2735,0,-1,-1,none,
2736,0,-1,-1,none,
2737,0,-1,-1,none,
2738,0,-1,-1,none,
2739,0,-1,-1,none,
2740,0,-1,-1,none,
2741,0,-1,-1,none,
2742,0,-1,-1,none,
2743,0,-1,-1,none,
2744,0,-1,-1,none,
2745,0,-1,-1,none,
2746,0,-1,-1,none,
2747,0,-1,-1,none,
2748,0,-1,-1,none,
2749,0,-1,-1,none,
2750,0,-1,-1,none,
2751,0,-1,-1,none,
2752,0,-1,-1,none,
2753,0,-1,-1,none,
2754,0,-1,-1,none,
2755,0,-1,-1,none,
2756,0,-1,-1,none,
2757,0,-1,-1,none,
2758,0,-1,-1,none,
2759,0,-1,-1,none,
2760,0,-1,-1,none,
2761,0,-1,-1,none,
2762,0,-1,-1,none,
2763,0,-1,-1,none,
2764,0,-1,-1,none,
2765,0,-1,-1,none,
2766,0,-1,-1,none,
2767,0,-1,-1,none,
2768,0,-1,-1,none,
2769,0,-1,-1,none,
2770,0,-1,-1,none,
2771,0,-1,-1,none,
2772,0,-1,-1,none,
2773,0,-1,-1,none,
2774,0,-1,-1,none,
2775,0,-1,-1,none,
2776,0,-1,-1,none,
2777,0,-1,-1,none,
2778,0,-1,-1,none,
2779,0,-1,-1,none,
2780,0,-1,-1,none,
2781,0,-1,-1,none,
2782,0,-1,-1,none,
2783,0,-1,-1,none,
2784,0,-1,-1,none,
2785,0,-1,-1,none,
2786,0,-1,-1,none,
2787,0,-1,-1,none,
2788,0,-1,-1,none,
2789,0,-1,-1,none,
2790,0,-1,-1,none,
2791,0,-1,-1,none,
2792,0,-1,-1,none,
2793,0,-1,-1,none,
2794,0,-1,-1,none,
2795,0,-1,-1,none,
2796,0,-1,-1,none,
2797,0,-1,-1,none,
2798,0,-1,-1,none,
2799,0,-1,-1,none,
2800,0,-1,-1,none,
2801,0,-1,-1,none,
2802,0,-1,-1,none,
2803,0,-1,-1,none,
2804,0,-1,-1,none,
2805,0,-1,-1,none,
2806,0,-1,-1,none,
2807,0,-1,-1,none,
2808,0,-1,-1,none,
2809,0,-1,-1,none,
2810,0,-1,-1,none,
2811,0,-1,-1,none,
2812,0,-1,-1,none,
2813,0,-1,-1,none,
2814,0,-1,-1,none,
2815,0,-1,-1,none,
2816,0,-1,-1,none,
2817,0,-1,-1,none,
2818,0,-1,-1,none,
2819,0,-1,-1,none,
2820,0,-1,-1,none,
2821,0,-1,-1,none,
2822,0,-1,-1,none,
2823,0,-1,-1,none,
2824,0,-1,-1,none,
2825,0,-1,-1,none,
2826,0,-1,-1,none,
2827,0,-1,-1,none,
2828,0,-1,-1,none,
2829,0,-1,-1,none,
2830,0,-1,-1,none,
2831,0,-1,-1,none,
2832,0,-1,-1,none,
2833,0,-1,-1,none,
2834,0,-1,-1,none,
2835,0,-1,-1,none,
2836,0,-1,-1,none,
2837,0,-1,-1,none,
2838,0,-1,-1,none,
2839,0,-1,-1,none,
2840,0,-1,-1,none,
2841,0,-1,-1,none,
2842,0,-1,-1,none,
2843,0,-1,-1,none,
2844,0,-1,-1,none,
2845,0,-1,-1,none,
2846,0,-1,-1,none,
2847,0,-1,-1,none,
2848,0,-1,-1,none,
2849,0,-1,-1,none,
2850,0,-1,-1,none,
2851,0,-1,-1,none,
2852,0,-1,-1,none,
2853,0,-1,-1,none,
2854,0,-1,-1,none,
2855,0,-1,-1,none,
2856,0,-1,-1,none,
2857,0,-1,-1,none,
2858,0,-1,-1,none,
2859,0,-1,-1,none,
2860,0,-1,-1,none,
2861,0,-1,-1,none,
2862,0,-1,-1,none,
2863,0,-1,-1,none,
2864,0,-1,-1,none,
2865,0,-1,-1,none,
2866,0,-1,-1,none,
2867,0,-1,-1,none,
2868,0,-1,-1,none,
2869,0,-1,-1,none,
2870,0,-1,-1,none,
2871,0,-1,-1,none,
2872,0,-1,-1,none,
2873,0,-1,-1,none,
2874,0,-1,-1,none,
2875,0,-1,-1,none,
2876,0,-1,-1,none,
2877,0,-1,-1,none,
2878,0,-1,-1,none,
2879,0,-1,-1,none,
2880,0,-1,-1,none,
2881,0,-1,-1,none,
2882,0,-1,-1,none,
2883,0,-1,-1,none,
2884,0,-1,-1,none,
2885,0,-1,-1,none,
2886,0,-1,-1,none,
2887,0,-1,-1,none,
2888,0,-1,-1,none,
2889,0,-1,-1,none,
2890,0,-1,-1,none,
2891,0,-1,-1,none,
2892,0,-1,-1,none,
2893,0,-1,-1,none,
2894,0,-1,-1,none,
2895,0,-1,-1,none,
2896,0,-1,-1,none,
2897,0,-1,-1,none,
2898,0,-1,-1,none,
2899,0,-1,-1,none,
2900,0,-1,-1,none,
2901,0,-1,-1,none,
2902,0,-1,-1,none,
2903,0,-1,-1,none,
2904,0,-1,-1,none,
2905,0,-1,-1,none,
2906,0,-1,-1,none,
2907,0,-1,-1,none,
2908,0,-1,-1,none,
2909,0,-1,-1,none,
2910,0,-1,-1,none,
2911,0,-1,-1,none,
2912,0,-1,-1,none,
2913,0,-1,-1,none,
2914,0,-1,-1,none,
2915,0,-1,-1,none,
2916,0,-1,-1,none,
2917,0,-1,-1,none,
2918,0,-1,-1,none,
2919,0,-1,-1,none,
2920,0,-1,-1,none,
2921,0,-1,-1,none,
2922,0,-1,-1,none,
2923,0,-1,-1,none,
2924,0,-1,-1,none,
2925,0,-1,-1,none,
2926,0,-1,-1,none,
2927,0,-1,-1,none,
2928,0,-1,-1,none,
2929,0,-1,-1,none,
2930,0,-1,-1,none,
2931,0,-1,-1,none,
2932,0,-1,-1,none,
2933,0,-1,-1,none,
2934,0,-1,-1,none,
2935,0,-1,-1,none,
2936,0,-1,-1,none,
2937,0,-1,-1,none,
2938,0,-1,-1,none,
2939,0,-1,-1,none,
2940,0,-1,-1,none,
2941,0,-1,-1,none,
2942,0,-1,-1,none,
2943,0,-1,-1,none,
2944,0,-1,-1,none,
2945,0,-1,-1,none,
2946,0,-1,-1,none,
2947,0,-1,-1,none,
2948,0,-1,-1,none,
2949,0,-1,-1,none,
2950,0,-1,-1,none,
2951,0,-1,-1,none,
2952,0,-1,-1,none,
2953,0,-1,-1,none,
2954,0,-1,-1,none,
2955,0,-1,-1,none,
2956,0,-1,-1,none,
2957,0,-1,-1,none,
2958,0,-1,-1,none,
2959,0,-1,-1,none,
2960,0,-1,-1,none,
2961,0,-1,-1,none,
2962,0,-1,-1,none,
2963,0,-1,-1,none,
2964,0,-1,-1,none,
2965,0,-1,-1,none,
2966,0,-1,-1,none,
2967,0,-1,-1,none,
2968,0,-1,-1,none,
2969,0,-1,-1,none,
2970,0,-1,-1,none,
2971,0,-1,-1,none,
2972,0,-1,-1,none,
2973,0,-1,-1,none,
2974,0,-1,-1,none,
2975,0,-1,-1,none,
2976,0,-1,-1,none,
2977,0,-1,-1,none,
2978,0,-1,-1,none,
2979,0,-1,-1,none,
2980,0,-1,-1,none,
2981,0,-1,-1,none,
2982,0,-1,-1,none,
2983,0,-1,-1,none,
2984,0,-1,-1,none,
2985,0,-1,-1,none,
2986,0,-1,-1,none,
2987,0,-1,-1,none,
2988,0,-1,-1,none,
2989,0,-1,-1,none,
2990,0,-1,-1,none,
2991,0,-1,-1,none,
2992,0,-1,-1,none,
2993,0,-1,-1,none,
2994,0,-1,-1,none,
2995,0,-1,-1,none,
2996,0,-1,-1,none,
2997,0,-1,-1,none,
2998,0,-1,-1,none,
2999,0,-1,-1,none,
3000,0,-1,-1,none,
3001,0,-1,-1,none,
3002,0,-1,-1,none,
3003,0,-1,-1,none,
3004,0,-1,-1,none,
3005,0,-1,-1,none,
3006,0,-1,-1,none,
3007,0,-1,-1,none,
3008,0,-1,-1,none,
3009,0,-1,-1,none,
3010,0,-1,-1,none,
3011,0,-1,-1,none,
3012,0,-1,-1,none,
3013,0,-1,-1,none,
3014,0,-1,-1,none,
3015,0,-1,-1,none,
3016,0,-1,-1,none,
3017,0,-1,-1,none,
3018,0,-1,-1,none,
3019,0,-1,-1,none,
3020,0,-1,-1,none,
3021,0,-1,-1,none,
3022,0,-1,-1,none,
3023,0,-1,-1,none,
3024,0,-1,-1,none,
3025,0,-1,-1,none,
3026,0,-1,-1,none,
3027,0,-1,-1,none,
3028,0,-1,-1,none,
3029,0,-1,-1,none,
3030,0,-1,-1,none,
3031,0,-1,-1,none,
3032,0,-1,-1,none,
3033,0,-1,-1,none,
3034,0,-1,-1,none,
3035,0,-1,-1,none,
3036,0,-1,-1,none,
3037,0,-1,-1,none,
3038,0,-1,-1,none,
3039,0,-1,-1,none,
3040,0,-1,-1,none,
3041,0,-1,-1,none,
3042,0,-1,-1,none,
3043,0,-1,-1,none,
3044,0,-1,-1,none,
3045,0,-1,-1,none,
3046,0,-1,-1,none,
3047,0,-1,-1,none,
3048,0,-1,-1,none,
3049,0,-1,-1,none,
3050,0,-1,-1,none,
3051,0,-1,-1,none,
3052,0,-1,-1,none,
3053,0,-1,-1,none,
3054,0,-1,-1,none,
3055,0,-1,-1,none,
3056,0,-1,-1,none,
3057,0,-1,-1,none,
3058,0,-1,-1,none,
3059,0,-1,-1,none,
